x,y,z,label
1,249,36,0
1,249,36,0
1,249,37,0
0,247,38,0
0,246,38,0
0,242,38,0
0,240,37,0
2,242,38,0
2,247,38,0
-4,254,37,0
2,252,37,0
4,254,38,0
-1,253,31,0
1,235,29,0
-18,234,47,0
-27,261,57,0
-7,260,46,0
3,241,40,0
13,225,25,0
22,228,16,0
19,245,26,0
3,260,50,0
-15,269,65,0
-18,269,64,0
-8,255,51,0
10,232,28,0
19,215,6,0
15,211,9,0
3,218,29,0
-36,239,47,0
-39,253,66,0
-1,297,62,0
-82,371,300,0
17,227,86,0
26,212,0,0
-4,202,-36,0
-6,210,-41,0
-17,231,-21,0
48,189,14,0
26,255,39,0
-13,314,51,0
-10,278,56,0
-47,239,94,0
-43,260,65,0
19,262,12,0
43,219,5,0
47,216,32,0
34,246,26,0
4,253,16,0
-22,258,18,0
-32,260,29,0
-7,244,46,0
8,226,41,0
12,223,13,0
-9,215,7,0
-14,212,12,0
-1,253,13,0
15,289,40,0
22,292,60,0
3,276,58,0
-17,260,30,0
-17,239,6,0
12,226,1,0
30,218,6,0
28,216,16,0
12,225,30,0
0,240,39,0
-20,257,30,0
-26,267,20,0
-12,268,24,0
7,261,41,0
21,255,50,0
16,244,33,0
5,239,14,0
-9,238,6,0
-14,232,10,0
-8,233,27,0
2,234,43,0
14,236,53,0
11,246,55,0
2,256,47,0
-7,263,32,0
-6,263,16,0
1,260,15,0
6,254,25,0
5,244,38,0
2,232,40,0
2,223,35,0
5,224,29,0
5,237,27,0
2,253,32,0
0,265,43,0
0,267,43,0
3,259,38,0
10,253,31,0
6,248,25,0
-2,238,22,0
-13,228,23,0
-12,228,27,0
1,235,34,0
20,246,45,0
28,256,47,0
10,261,41,0
-13,264,33,0
-21,258,29,0
-9,248,27,0
3,235,23,0
9,232,21,0
5,235,28,0
2,241,37,0
1,250,45,0
0,255,45,0
2,255,40,0
1,253,30,0
0,247,25,0
-5,244,26,0
-4,245,26,0
1,247,32,0
8,250,37,0
12,249,39,0
5,247,35,0
-4,245,36,0
-9,246,33,0
-2,248,30,0
1,248,29,0
2,247,28,0
1,246,31,0
2,246,36,0
3,246,37,0
2,246,37,0
1,247,34,0
0,248,32,0
-3,251,30,0
-1,252,31,0
3,252,30,0
4,247,32,0
2,242,35,0
-3,243,38,0
-6,243,41,0
-2,241,42,0
3,240,40,0
17,246,36,0
14,239,30,0
-33,238,27,0
-9,267,23,0
8,272,32,0
8,264,38,0
1,245,38,0
-10,229,42,0
-15,222,45,0
-12,228,50,0
-3,242,46,0
0,250,31,0
4,255,21,0
6,255,23,0
7,254,30,0
5,254,34,0
-3,250,39,0
-9,247,42,0
-11,246,42,0
-8,246,36,0
0,247,31,0
3,247,31,0
3,245,34,0
1,241,34,0
1,238,36,0
0,238,34,0
0,240,34,0
0,246,33,0
-2,252,34,0
-3,258,37,0
0,261,37,0
3,256,35,0
3,246,28,0
1,243,26,0
-3,242,30,0
-8,243,40,0
-7,245,45,0
-1,245,43,0
5,245,36,0
7,245,32,0
3,245,32,0
-2,243,33,0
-6,245,34,0
-4,250,33,0
0,256,37,0
3,256,37,0
1,254,32,0
0,246,32,0
-3,241,35,0
-5,234,38,0
-3,232,43,0
-2,239,45,0
2,248,42,0
6,256,34,0
6,260,27,0
2,257,29,0
-3,252,34,0
-6,245,38,0
-2,241,39,0
0,239,41,0
1,241,42,0
1,244,42,0
1,247,41,0
2,248,34,0
1,247,28,0
-1,250,26,0
-2,255,30,0
-2,258,39,0
1,257,45,0
2,247,45,0
2,235,42,0
0,226,40,0
0,231,41,0
1,244,45,0
3,253,41,0
2,260,30,0
0,263,26,0
0,258,30,0
1,249,42,0
0,237,47,0
-1,229,44,0
-3,234,37,0
-2,244,30,0
1,252,30,0
4,255,35,0
3,255,45,0
1,250,44,0
0,245,39,0
-2,242,34,0
-1,244,26,0
0,247,24,0
1,251,31,0
1,250,40,0
0,246,48,0
-2,244,51,0
1,248,43,0
5,253,34,0
4,254,30,0
-1,250,31,0
-8,242,36,0
-11,238,39,0
-4,238,40,0
3,242,38,0
8,249,36,0
6,254,37,0
2,255,33,0
-3,257,33,0
-8,257,36,0
-7,255,43,0
-1,244,42,0
1,234,40,0
2,226,33,0
5,229,30,0
6,240,34,0
5,251,37,0
0,256,40,0
-11,259,38,0
-14,261,32,0
-6,257,31,0
4,252,35,0
9,242,38,0
8,232,44,0
2,226,43,0
-4,228,39,0
-9,240,34,0
-5,254,34,0
1,263,33,0
5,264,31,0
5,259,32,0
3,250,37,0
0,240,38,0
-6,233,38,0
-12,233,40,0
-8,239,39,0
1,245,39,0
10,252,42,0
11,256,39,0
3,257,32,0
-2,255,29,0
-9,247,28,0
-9,240,30,0
-3,237,37,0
1,242,44,0
6,250,49,0
6,251,45,0
-1,250,33,0
-7,247,25,0
-5,248,27,0
0,249,35,0
6,248,42,0
5,244,41,0
3,239,32,0
-1,241,32,0
-7,248,36,0
-7,255,42,0
-3,256,42,0
3,248,40,0
6,241,37,0
5,239,32,0
1,246,31,0
-4,254,34,0
-5,256,38,0
-2,252,38,0
-2,245,38,0
0,240,37,0
1,239,38,0
4,244,43,0
5,245,39,0
1,246,32,0
-4,248,28,0
-6,251,30,0
-1,254,38,0
1,253,43,0
0,246,44,0
-2,241,43,0
-1,241,38,0
5,249,38,0
5,250,31,0
2,253,30,0
-3,252,31,0
-6,250,35,0
-2,246,38,0
0,243,42,0
1,242,44,0
0,242,41,0
1,244,38,0
1,247,31,0
2,250,29,0
0,252,31,0
-1,254,34,0
-2,253,40,0
-2,247,42,0
-4,242,42,0
-2,238,41,0
0,241,37,0
3,246,35,0
5,252,32,0
2,256,31,0
-1,254,34,0
-4,249,37,0
-6,243,40,0
-5,241,42,0
-1,239,42,0
2,243,39,0
4,246,35,0
3,249,30,0
1,251,32,0
-2,254,38,0
-5,255,39,0
-2,251,38,0
0,246,35,0
-1,240,34,0
-2,241,38,0
0,244,41,0
2,246,41,0
2,249,36,0
1,251,32,0
-3,251,31,0
-3,249,33,0
-3,247,38,0
0,247,41,0
1,246,42,0
2,245,37,0
0,245,33,0
0,249,29,0
-1,251,32,0
-1,252,36,0
-1,250,42,0
0,246,43,0
1,244,37,0
1,242,36,0
1,244,32,0
4,246,35,0
0,252,35,0
0,253,38,0
0,252,38,0
0,246,36,0
0,242,35,0
0,241,37,0
0,244,39,0
0,249,41,0
1,250,37,0
1,250,32,0
-1,249,32,0
-4,249,33,0
-2,248,36,0
0,247,39,0
1,244,39,0
2,245,38,0
0,248,36,0
-4,250,33,0
-2,249,33,0
1,249,36,0
1,244,36,0
1,244,38,0
1,244,38,0
0,249,38,0
-1,249,34,0
-2,252,34,0
-1,250,35,0
0,248,39,0
0,246,39,0
0,244,38,0
0,245,37,0
0,246,35,0
0,247,35,0
0,247,36,0
-1,247,37,0
0,249,36,0
0,248,36,0
0,249,35,0
0,248,37,0
0,246,35,0
0,245,34,0
0,247,37,0
-2,248,39,0
-2,248,37,0
-1,247,35,0
1,244,37,0
2,246,37,0
2,247,36,0
-2,248,35,0
-5,250,36,0
-7,249,37,0
-2,248,36,0
2,247,38,0
5,248,35,0
3,246,35,0
0,245,35,0
-3,244,37,0
-5,246,37,0
-2,248,35,0
0,248,37,0
2,246,37,0
2,245,36,0
0,246,38,0
-2,248,38,0
-4,250,34,0
-1,251,36,0
0,249,37,0
0,247,36,0
1,245,39,0
-1,244,38,0
-1,244,35,0
-1,245,36,0
-1,248,33,0
-1,250,34,0
-1,251,37,0
1,250,39,0
1,248,38,0
0,248,37,0
-2,248,37,0
-1,247,34,0
-1,246,35,0
0,244,37,0
-1,246,36,0
0,245,36,0
-2,247,35,0
0,250,35,0
1,250,37,0
1,250,36,0
0,248,39,0
0,247,36,0
-2,247,36,0
-1,245,36,0
0,246,33,0
1,247,34,0
0,250,37,0
-1,250,38,0
-2,245,38,0
0,241,37,0
0,241,37,0
0,245,38,0
0,249,37,0
0,253,36,0
0,251,34,0
0,250,35,0
0,247,37,0
-1,248,37,0
-1,249,36,0
-1,248,36,0
-2,246,35,0
-2,241,36,0
-1,241,35,0
0,243,38,0
1,245,39,0
1,247,39,0
0,249,36,0
0,250,36,0
-1,252,35,0
-1,252,36,0
0,249,34,0
0,247,36,0
-2,245,36,0
-1,244,36,0
-1,246,36,0
-1,248,35,0
1,247,36,0
1,246,37,0
1,246,38,0
1,247,39,0
-1,250,38,0
-2,250,35,0
-5,250,37,0
-3,248,36,0
0,245,37,0
1,244,38,0
2,244,38,0
1,245,36,0
-1,246,35,0
-3,249,37,0
-1,247,36,0
0,246,39,0
0,247,38,0
-1,249,37,0
-1,251,35,0
0,249,35,0
0,248,35,0
1,243,35,0
-1,245,37,0
0,245,38,0
-1,247,39,0
-1,250,39,0
-1,250,37,0
0,248,37,0
0,247,34,0
1,246,35,0
0,248,36,0
-1,249,39,0
-1,249,37,0
0,246,36,0
0,242,36,0
-1,243,37,0
0,245,39,0
-3,249,40,0
-2,251,39,0
-2,251,36,0
0,248,35,0
1,247,33,0
1,247,35,0
1,246,37,0
-1,248,39,0
-4,247,38,0
-2,248,39,0
-2,246,39,0
-1,246,36,0
-1,245,34,0
-1,247,32,0
1,247,36,0
1,248,39,0
0,248,38,0
-3,247,35,0
-1,249,36,0
0,249,35,0
0,249,37,0
0,250,40,0
0,249,37,0
-3,246,37,0
-1,244,35,0
0,243,33,0
0,245,35,0
0,247,38,0
0,249,38,0
1,250,38,0
0,249,36,0
-2,250,36,0
-4,248,36,0
-1,248,35,0
1,246,36,0
1,246,35,0
0,245,34,0
-3,246,36,0
-1,247,37,0
1,246,40,0
1,247,40,0
1,250,38,0
-2,250,34,0
-3,250,34,0
-1,249,35,0
0,248,34,0
1,245,35,0
1,244,38,0
-1,244,41,0
-2,244,41,0
0,244,39,0
1,246,34,0
1,248,35,0
-1,250,32,0
-2,252,34,0
-1,252,35,0
0,251,37,0
1,248,37,0
-1,245,37,0
-1,243,38,0
-2,244,37,0
-2,244,37,0
1,243,35,0
1,244,37,0
2,248,37,0
0,251,40,0
-1,253,38,0
-1,253,37,0
-1,250,34,0
0,247,34,0
0,244,36,0
-1,243,37,0
-2,244,38,0
-1,245,40,0
0,247,39,0
2,248,39,0
2,249,36,0
0,249,36,0
-1,250,35,0
-5,248,35,0
-4,248,35,0
-2,247,36,0
0,245,37,0
1,245,37,0
2,246,37,0
0,249,37,0
0,249,37,0
0,249,37,0
0,248,36,0
0,248,35,0
0,247,35,0
0,246,37,0
0,243,38,0
0,244,37,0
0,243,36,0
-1,247,36,0
0,248,36,0
1,250,38,0
2,250,37,0
1,250,36,0
0,250,36,0
-1,249,36,0
-1,248,37,0
-3,244,37,0
-1,243,37,0
-2,243,37,0
0,244,37,0
1,245,37,0
1,246,37,0
0,248,37,0
-1,250,36,0
-1,252,36,0
0,251,33,0
0,250,33,0
0,249,35,0
0,248,37,0
-1,248,40,0
-1,245,40,0
0,244,39,0
-1,243,39,0
1,241,36,0
2,244,35,0
-1,247,37,0
-2,251,36,0
-3,252,35,0
-2,254,35,0
0,252,37,0
0,250,37,0
1,246,37,0
1,241,36,0
1,241,38,0
0,241,37,0
0,245,38,0
-1,249,36,0
-1,251,35,0
-1,251,33,0
-1,251,35,0
0,247,36,0
0,245,37,0
0,245,38,0
-1,245,38,0
-2,246,37,0
-1,248,33,0
0,250,34,0
0,251,34,0
-1,251,37,0
-2,248,38,0
-1,245,38,0
0,245,37,0
0,244,36,0
0,245,37,0
0,246,37,0
-1,248,36,0
0,249,36,0
1,250,35,0
-1,248,37,0
-1,247,37,0
-1,247,38,0
-2,246,36,0
0,246,37,0
0,247,36,0
1,247,35,0
0,247,34,0
0,249,35,0
0,250,38,0
0,248,37,0
0,246,37,0
0,243,37,0
-1,245,36,0
1,247,37,0
1,249,36,0
0,249,34,0
0,248,35,0
-1,248,34,0
-1,248,36,0
-1,248,36,0
-1,248,39,0
-1,246,38,0
2,244,37,0
1,246,37,0
1,247,38,0
0,248,37,0
-3,248,37,0
-4,248,37,0
-2,249,35,0
0,250,35,0
1,249,35,0
1,246,37,0
1,242,39,0
1,242,41,0
-1,243,39,0
-4,245,37,0
-5,249,34,0
-5,252,33,0
0,251,34,0
1,251,37,0
4,249,39,0
2,247,42,0
0,244,41,0
-3,245,38,0
-6,245,34,0
-7,248,33,0
-2,248,34,0
0,248,37,0
3,246,37,0
2,244,39,0
0,244,39,0
-3,246,37,0
-4,251,37,0
-2,253,31,0
-1,252,32,0
1,250,34,0
1,247,37,0
2,242,38,0
1,241,39,0
-1,243,40,0
-4,246,36,0
-3,247,34,0
-2,251,31,0
0,252,32,0
1,252,34,0
1,251,37,0
0,247,39,0
-2,244,41,0
-1,241,39,0
0,243,37,0
1,246,34,0
0,250,32,0
-2,250,33,0
-3,249,34,0
-2,248,35,0
-1,248,38,0
2,246,39,0
3,243,41,0
1,243,39,0
-1,244,38,0
-4,249,35,0
-3,251,33,0
-1,252,31,0
-1,252,32,0
-1,249,34,0
-1,248,38,0
0,246,41,0
1,244,41,0
0,246,41,0
-1,247,38,0
-1,246,33,0
0,246,30,0
-1,246,30,0
0,248,34,0
-2,248,38,0
-1,248,40,0
-1,246,40,0
-1,246,37,0
-1,247,38,0
-1,247,34,0
0,248,33,0
0,247,33,0
0,248,33,0
0,248,36,0
1,248,38,0
-1,248,38,0
-1,248,38,0
-2,246,39,0
-3,245,38,0
-1,244,37,0
-1,244,37,0
-1,247,34,0
0,249,34,0
0,251,34,0
1,251,36,0
1,249,36,0
0,247,40,0
0,245,39,0
-1,245,41,0
-2,246,38,0
-1,248,36,0
-1,248,32,0
0,248,32,0
0,248,36,0
0,247,38,0
1,248,40,0
0,247,40,0
0,246,40,0
-3,247,39,0
-3,247,36,0
-2,247,33,0
-1,248,32,0
-1,247,37,0
1,246,39,0
2,245,40,0
2,246,41,0
-1,246,39,0
-6,247,37,0
-7,248,35,0
-1,248,35,0
0,249,35,0
1,248,38,0
1,247,42,0
1,245,39,0
1,243,40,0
0,243,38,0
-2,243,35,0
-4,247,35,0
-3,249,35,0
-2,253,36,0
2,254,39,0
2,252,41,0
2,248,39,0
0,242,37,0
-1,242,36,0
-2,241,37,0
-1,244,37,0
-1,249,37,0
0,251,40,0
0,252,38,0
0,250,36,0
-2,250,35,0
0,248,35,0
-1,245,36,0
0,242,36,0
0,241,37,0
-1,242,37,0
-1,245,39,0
0,249,38,0
0,252,38,0
0,254,35,0
0,252,33,0
-1,248,33,0
-2,245,37,0
-3,242,39,0
-1,241,40,0
0,244,39,0
3,246,39,0
2,250,36,0
2,252,36,0
-1,251,32,0
-6,248,36,0
-4,247,37,0
-2,247,41,0
-1,247,39,0
0,246,35,0
1,243,39,0
2,244,37,0
1,245,36,0
-1,248,36,0
-4,251,39,0
-4,252,38,0
0,251,37,0
1,248,36,0
0,244,35,0
0,242,38,0
-2,242,40,0
0,244,39,0
0,248,38,0
0,250,37,0
0,252,35,0
-1,252,33,0
-1,250,37,0
0,247,37,0
0,245,37,0
0,244,37,0
-1,243,35,0
-3,244,33,0
-2,247,35,0
-1,249,38,0
1,249,40,0
2,248,39,0
1,248,37,0
-1,250,34,0
-4,250,34,0
-5,251,35,0
-1,249,36,0
1,246,38,0
2,242,39,0
2,242,39,0
0,242,37,0
-3,246,37,0
-5,250,35,0
-5,253,35,0
-1,252,34,0
1,249,33,0
2,249,37,0
2,247,39,0
1,246,39,0
-2,244,38,0
-2,245,38,0
-1,247,38,0
1,248,38,0
1,248,37,0
0,247,34,0
-2,246,35,0
-2,247,36,0
-1,248,37,0
0,249,39,0
1,249,38,0
1,248,38,0
0,247,39,0
-1,245,37,0
-2,246,36,0
-4,247,38,0
-1,248,35,0
1,247,34,0
-4,244,32,0
0,248,37,0
0,251,40,0
0,251,40,0
0,250,40,0
-1,245,39,0
0,242,34,0
0,242,34,0
-1,246,34,0
-1,249,33,0
0,250,35,0
-1,251,36,0
0,249,40,0
1,246,41,0
1,244,39,0
0,244,39,0
-3,247,37,0
-4,248,33,0
-2,248,32,0
1,249,31,0
1,249,37,0
0,247,40,0
0,246,40,0
0,246,42,0
0,247,41,0
-1,248,37,0
-3,248,30,0
-3,249,32,0
0,248,34,0
1,248,37,0
4,247,40,0
1,245,42,0
-1,243,39,0
-6,245,37,0
-6,248,35,0
-1,250,35,0
2,251,35,0
1,251,38,0
1,249,39,0
1,244,39,0
0,242,40,0
-1,241,40,0
-3,245,40,0
-5,248,37,0
-3,251,34,0
1,254,35,0
3,252,36,0
3,247,35,0
0,245,37,0
-4,245,39,0
-4,245,38,0
-3,247,38,0
0,247,39,0
4,245,38,0
4,245,38,0
1,247,37,0
-3,250,37,0
-7,251,35,0
-7,251,33,0
-4,247,36,0
2,243,37,0
7,239,42,0
7,241,43,0
1,247,39,0
-8,252,38,0
-10,254,33,0
-4,253,33,0
1,249,36,0
4,243,41,0
4,240,42,0
0,245,39,0
-5,251,36,0
-8,255,32,0
-3,253,34,0
1,249,38,0
7,240,42,0
6,236,44,0
0,238,38,0
-8,243,34,0
-12,252,33,0
-3,255,32,0
4,255,37,0
7,253,39,0
4,246,42,0
0,242,38,0
-6,240,37,0
-8,241,37,0
-6,245,35,0
1,249,36,0
7,252,40,0
6,254,41,0
1,253,39,0
-5,250,37,0
-11,243,34,0
-8,239,36,0
-1,241,39,0
5,246,41,0
6,249,42,0
4,251,40,0
0,253,36,0
-4,253,33,0
-7,250,34,0
-7,246,37,0
-4,242,40,0
1,240,40,0
6,243,38,0
6,247,39,0
1,251,35,0
-5,253,33,0
-8,253,37,0
-4,251,39,0
0,242,40,0
2,238,37,0
1,237,39,0
-1,243,37,0
-3,251,35,0
-3,257,34,0
0,256,37,0
0,253,37,0
2,249,38,0
-1,240,40,0
-1,237,39,0
3,243,46,0
-2,244,38,0
-1,252,35,0
1,257,37,0
2,256,37,0
1,254,37,0
0,247,39,0
-1,240,40,0
-3,237,39,0
-5,240,37,0
-1,243,38,0
1,248,37,0
2,250,38,0
2,251,38,0
0,251,37,0
-1,251,39,0
-3,251,37,0
-2,252,31,0
-2,252,31,0
-1,249,37,0
-1,243,45,0
-1,237,46,0
3,235,43,0
4,240,36,0
0,250,30,0
-8,256,31,0
-12,257,37,0
-8,254,43,0
1,247,41,0
7,240,43,0
11,238,39,0
5,240,36,0
-1,247,33,0
-7,253,36,0
-10,255,35,0
-9,255,37,0
-8,252,38,0
-1,243,39,0
7,233,44,0
13,230,46,0
11,238,44,0
0,251,37,0
-13,261,31,0
-19,263,27,0
-14,257,33,0
-1,250,35,0
10,241,45,0
16,234,48,0
12,235,47,0
1,238,43,0
-11,243,37,0
-17,250,31,0
-16,256,26,0
-7,257,30,0
3,256,36,0
15,252,42,0
20,241,45,0
10,233,48,0
-4,231,46,0
-17,237,39,0
-21,247,32,0
-14,257,27,0
1,261,29,0
12,258,34,0
14,249,41,0
9,237,48,0
0,231,52,0
-9,234,48,0
-13,242,37,0
-11,252,26,0
-1,257,24,0
8,256,30,0
5,253,41,0
1,246,48,0
-4,241,50,0
-3,241,44,0
1,244,34,0
1,249,30,0
0,250,31,0
-4,247,35,0
-4,245,40,0
-1,244,41,0
4,246,41,0
5,248,40,0
0,251,38,0
-8,252,36,0
-13,250,35,0
-7,247,34,0
4,245,39,0
11,243,42,0
9,242,42,0
2,241,39,0
-6,245,38,0
-12,248,37,0
-13,254,34,0
-9,256,32,0
0,256,34,0
7,253,41,0
11,244,43,0
8,235,46,0
2,231,39,0
-5,237,40,0
-13,246,36,0
-14,255,35,0
-4,257,36,0
6,255,37,0
10,252,37,0
5,247,37,0
-2,241,40,0
-8,239,41,0
-7,241,40,0
-2,245,37,0
1,249,34,0
2,252,34,0
0,253,37,0
-3,250,41,0
-1,243,41,0
1,239,41,0
3,238,40,0
0,244,37,0
-6,254,33,0
-8,259,33,0
-3,259,35,0
2,254,39,0
8,241,43,0
9,229,48,0
2,228,43,0
-8,238,38,0
-14,254,31,0
-13,265,30,0
0,264,34,0
7,255,39,0
7,242,42,0
3,233,45,0
-1,233,45,0
-4,239,42,0
-6,249,37,0
-7,257,31,0
-1,256,30,0
2,252,36,0
4,249,40,0
2,245,44,0
-2,244,43,0
-6,242,40,0
-2,242,38,0
1,244,37,0
2,247,38,0
0,249,35,0
-4,252,33,0
-9,254,34,0
-4,253,37,0
0,249,41,0
4,242,45,0
4,239,45,0
1,238,41,0
-5,244,34,0
-9,251,28,0
-7,253,30,0
-1,253,36,0
6,249,44,0
8,242,47,0
3,240,44,0
-8,244,38,0
-14,249,32,0
-6,253,31,0
1,252,35,0
7,249,39,0
8,244,40,0
3,244,40,0
-4,245,39,0
-11,243,38,0
-10,246,36,0
-2,246,35,0
6,248,37,0
9,251,39,0
5,251,37,0
-1,249,38,0
-9,248,37,0
-8,247,39,0
-2,246,40,0
1,246,41,0
3,243,38,0
2,242,38,0
1,246,35,0
-1,252,36,0
-2,256,35,0
-3,255,36,0
-1,251,36,0
0,245,38,0
1,241,42,0
3,240,43,0
2,239,41,0
1,244,37,0
-3,248,34,0
-8,252,30,0
-8,255,31,0
-2,255,38,0
4,254,41,0
6,247,46,0
5,237,44,0
0,234,39,0
-7,238,34,0
-9,247,32,0
-8,255,35,0
-1,257,36,0
4,254,37,0
7,244,39,0
3,240,43,0
-1,241,42,0
-6,247,40,0
-7,253,35,0
-3,255,34,0
1,251,34,0
4,244,37,0
3,239,37,0
0,240,37,0
-1,245,42,0
-2,250,43,0
0,250,39,0
0,247,35,0
0,246,33,0
0,247,35,0
-2,250,38,0
-1,253,39,0
3,251,38,0
5,247,39,0
1,240,39,0
-6,239,38,0
-10,243,37,0
-8,250,40,0
-1,256,35,0
6,254,36,0
9,249,37,0
3,243,39,0
-4,238,42,0
-10,239,40,0
-8,245,38,0
-1,251,33,0
4,255,35,0
4,254,36,0
2,250,39,0
-1,244,38,0
-5,240,42,0
-5,241,42,0
-2,244,40,0
1,248,38,0
4,251,35,0
2,252,32,0
0,252,34,0
-4,249,38,0
-6,248,41,0
-1,243,42,0
2,239,41,0
3,242,39,0
2,246,35,0
-2,253,34,0
-7,255,35,0
-2,251,35,0
0,247,38,0
4,242,44,0
2,242,46,0
1,245,40,0
-1,247,35,0
-2,248,30,0
-2,250,33,0
-1,250,38,0
1,250,40,0
1,248,40,0
1,245,39,0
1,242,40,0
2,241,37,0
1,242,35,0
-5,249,31,0
-10,255,35,0
-6,255,42,0
5,249,42,0
12,242,38,0
9,238,39,0
-2,240,38,0
-14,248,37,0
-16,255,33,0
-3,255,35,0
8,252,38,0
14,245,39,0
8,240,41,0
-2,239,41,0
-11,241,40,0
-13,245,35,0
-6,250,32,0
2,254,34,0
6,255,39,0
6,250,41,0
2,243,38,0
-1,242,36,0
-3,244,38,0
-8,247,36,0
-7,251,37,0
0,252,36,0
4,250,37,0
5,247,38,0
1,244,39,0
-5,244,41,0
-5,244,39,0
0,245,36,0
2,248,37,0
2,250,34,0
-1,249,37,0
-3,248,38,0
0,246,37,0
0,244,38,0
0,244,40,0
0,247,38,0
-1,249,36,0
0,251,34,0
1,247,36,0
1,248,36,0
0,250,38,0
0,252,38,0
-1,251,36,0
-2,247,37,0
-1,244,38,0
0,243,41,0
0,245,40,0
0,247,36,0
-1,250,36,0
-3,250,35,0
-1,246,35,0
2,243,38,0
4,245,40,0
3,247,41,0
0,249,41,0
-7,250,39,0
-8,249,37,0
-2,249,35,0
0,248,37,0
3,247,38,0
2,245,38,0
0,245,39,0
0,245,38,0
-1,246,40,0
-2,246,40,0
-3,249,37,0
-2,250,34,0
0,250,33,0
1,249,34,0
0,249,36,0
1,245,39,0
1,242,41,0
0,243,39,0
-1,245,38,0
-2,249,37,0
-2,248,36,0
-1,249,36,0
1,248,38,0
1,248,40,0
1,249,38,0
-1,249,39,0
-3,249,38,0
-2,245,36,0
-1,244,37,0
1,242,40,0
1,244,40,0
1,247,38,0
-4,251,37,0
-7,255,36,0
-5,254,36,0
1,249,38,0
5,241,41,0
7,237,41,0
3,238,39,0
-5,245,38,0
-10,252,35,0
-10,255,36,0
-1,252,36,0
8,248,39,0
11,241,40,0
6,239,40,0
-1,244,39,0
-12,251,37,0
-13,254,35,0
-4,253,35,0
4,248,37,0
7,243,40,0
7,240,41,0
0,242,40,0
-7,248,38,0
-10,252,36,0
-6,255,35,0
0,253,36,0
4,247,40,0
5,240,40,0
3,237,39,0
-1,239,37,0
-7,244,38,0
-7,252,36,0
-2,255,36,0
2,253,36,0
4,249,37,0
4,245,40,0
0,244,39,0
-4,243,38,0
-4,244,37,0
-1,246,36,0
1,247,37,0
1,248,38,0
0,248,38,0
-1,248,37,0
0,248,39,0
0,248,40,0
1,247,39,0
0,247,36,0
-3,248,35,0
-6,249,35,0
-3,249,35,0
1,247,39,0
3,246,40,0
2,243,40,0
-1,245,39,0
-2,247,33,0
-5,248,35,0
0,249,37,0
1,247,38,0
1,247,38,0
2,246,39,0
0,247,37,0
0,248,36,0
0,247,37,0
-2,248,36,0
-3,249,38,0
-2,248,40,0
2,246,39,0
3,246,38,0
1,248,37,0
-1,248,35,0
-3,248,35,0
-2,248,37,0
-1,247,38,0
0,246,40,0
0,246,40,0
1,246,38,0
0,248,36,0
0,250,36,0
0,249,37,0
0,250,37,0
0,248,38,0
-2,248,38,0
-2,245,39,0
-1,246,38,0
1,247,35,0
0,249,36,0
0,251,37,0
0,248,39,0
0,246,39,0
-1,247,38,0
0,247,38,0
0,246,37,0
0,246,36,0
-1,247,36,0
-1,248,39,0
0,248,38,0
2,247,39,0
2,246,36,0
0,248,36,0
-1,248,38,0
-1,249,38,0
0,248,37,0
0,246,35,0
-1,246,37,0
0,245,37,0
1,247,40,0
1,247,38,0
0,247,36,0
-1,248,36,0
-1,248,36,0
3,256,36,0
-2,250,37,0
0,248,39,0
1,247,38,0
1,245,37,0
0,245,36,0
0,247,37,0
1,249,38,0
0,247,39,0
1,246,37,0
-1,246,35,0
-2,248,37,0
-1,248,38,0
0,247,39,0
0,245,38,0
1,244,35,0
0,246,35,0
-1,249,37,0
-1,252,38,0
-1,250,38,0
1,247,37,0
1,244,37,0
1,244,37,0
-1,246,37,0
-5,250,37,0
-3,251,39,0
1,248,36,0
1,247,37,0
2,244,38,0
-1,246,39,0
-1,247,40,0
-2,248,37,0
-1,247,35,0
0,247,35,0
-4,242,32,0
0,247,37,0
0,248,37,0
-3,250,37,0
-4,250,39,0
-3,249,38,0
2,248,40,0
3,244,35,0
3,245,38,0
3,248,38,0
-3,250,35,0
-6,252,38,0
-5,252,39,0
-1,250,37,0
2,247,36,0
2,244,37,0
1,244,37,0
-2,244,38,0
-2,246,36,0
0,248,36,0
0,249,37,0
1,248,36,0
-1,247,39,0
-1,246,40,0
-3,246,38,0
-1,248,36,0
0,247,35,0
1,246,37,0
0,247,39,0
-1,248,40,0
-2,249,39,0
-1,249,36,0
0,249,36,0
0,249,38,0
0,249,38,0
0,246,37,0
1,244,37,0
0,244,36,0
-1,246,36,0
0,248,37,0
-1,248,37,0
0,246,37,0
0,245,36,0
1,247,36,0
0,248,37,0
-1,250,38,0
0,249,37,0
0,248,35,0
0,248,34,0
0,246,37,0
0,246,39,0
0,247,39,0
0,248,40,0
0,248,37,0
1,247,34,0
1,247,35,0
0,246,37,0
-1,246,39,0
-4,248,39,0
-2,248,38,0
1,245,36,0
2,245,35,0
1,245,36,0
-1,247,39,0
-3,249,39,0
-1,248,40,0
0,247,37,0
0,248,37,0
0,250,37,0
0,250,37,0
0,247,38,0
0,245,38,0
-1,245,36,0
0,246,38,0
0,247,38,0
-1,249,38,0
0,250,40,0
0,249,35,0
0,246,37,0
2,246,36,0
1,246,35,0
-1,247,38,0
-1,250,40,0
-2,250,39,0
-2,251,38,0
0,248,39,0
0,248,36,0
0,245,35,0
0,244,36,0
0,246,36,0
