x,y,z,label
0,247,41,0
1,246,38,0
0,244,38,0
0,245,38,0
-1,246,40,0
-1,245,42,0
-1,247,43,0
-1,247,43,0
-1,249,43,0
0,246,39,0
2,245,37,0
2,242,34,0
1,245,38,0
-2,249,43,0
-5,251,48,0
-2,251,48,0
3,246,42,0
5,240,37,0
-42,255,40,0
35,228,38,0
22,236,42,0
-8,251,50,0
-24,258,54,0
-15,258,52,0
2,253,48,0
14,246,46,0
10,242,38,0
0,239,34,0
-4,239,40,0
-7,242,45,0
-5,247,49,0
-2,250,48,0
0,249,45,0
1,245,42,0
1,242,38,0
0,240,39,0
0,243,40,0
-1,247,44,0
-2,249,45,0
-1,249,45,0
-1,246,41,0
0,243,39,0
0,244,38,0
0,247,42,0
-2,250,43,0
-1,249,43,0
0,246,42,0
0,243,42,0
0,242,40,0
-2,244,40,0
-3,246,42,0
-1,247,43,0
0,247,44,0
1,247,43,0
1,246,42,0
0,245,39,0
-3,245,39,0
-1,244,42,0
0,245,44,0
2,245,45,0
2,246,44,0
0,248,44,0
-1,246,42,0
-5,247,40,0
-4,246,40,0
-1,245,42,0
0,245,41,0
1,246,44,0
2,246,45,0
0,246,43,0
-1,246,45,0
-2,246,43,0
-2,244,42,0
-1,246,40,0
-1,248,41,0
0,247,43,0
0,247,43,0
0,246,44,0
0,246,43,0
-1,243,43,0
-2,243,41,0
-2,243,42,0
-2,245,42,0
-1,246,44,0
1,248,46,0
0,249,43,0
0,248,43,0
0,248,42,0
0,248,44,0
-3,245,42,0
-2,242,38,0
-2,242,40,0
-1,243,41,0
0,244,44,0
1,245,46,0
1,247,44,0
0,249,44,0
-2,248,45,0
-3,249,44,0
-1,248,43,0
0,247,43,0
1,244,42,0
1,244,42,0
0,245,42,0
-2,245,43,0
-2,245,45,0
-1,247,45,0
-1,247,44,0
0,248,42,0
0,248,43,0
0,246,43,0
-1,245,41,0
-1,243,40,0
-2,241,42,0
0,242,41,0
0,245,44,0
0,248,45,0
1,250,47,0
0,250,46,0
-1,248,45,0
-1,247,42,0
-1,244,40,0
0,244,39,0
-1,244,42,0
-1,245,45,0
0,244,47,0
0,244,45,0
-1,245,43,0
0,243,42,0
-1,243,40,0
-1,246,41,0
0,247,42,0
-2,248,44,0
0,248,44,0
0,248,45,0
0,247,43,0
-1,247,43,0
0,247,44,0
0,246,43,0
-2,246,42,0
-1,243,43,0
-1,243,42,0
0,243,41,0
1,245,44,0
0,246,45,0
0,249,46,0
0,249,46,0
0,247,44,0
-2,246,44,0
-1,244,40,0
-1,244,41,0
0,244,42,0
1,245,44,0
1,246,47,0
0,246,47,0
-1,243,44,0
-4,244,41,0
-2,244,41,0
0,245,41,0
0,246,43,0
0,248,45,0
0,248,45,0
-1,248,45,0
-3,246,44,0
-2,245,42,0
-1,244,41,0
1,246,43,0
1,246,45,0
0,247,45,0
0,248,46,0
-2,246,44,0
-2,243,42,0
-2,245,42,0
0,244,43,0
0,245,45,0
0,247,45,0
0,248,44,0
0,248,43,0
0,247,42,0
-1,247,40,0
-2,246,42,0
-1,245,43,0
-1,243,43,0
0,245,43,0
-1,246,43,0
0,245,44,0
0,246,43,0
-1,247,45,0
-1,247,43,0
0,247,43,0
-1,247,43,0
0,246,42,0
-1,245,41,0
-1,246,41,0
-1,246,44,0
0,246,43,0
0,247,45,0
0,247,44,0
0,245,44,0
-1,245,44,0
0,244,41,0
-1,245,41,0
-1,246,44,0
0,247,44,0
0,246,44,0
0,246,42,0
0,245,43,0
0,245,42,0
-1,245,40,0
-1,245,41,0
-1,246,44,0
0,246,45,0
0,246,45,0
-1,246,47,0
-2,247,42,0
-2,244,41,0
-2,245,41,0
-1,247,41,0
1,247,45,0
1,248,47,0
1,248,46,0
-1,246,45,0
-1,244,44,0
-2,244,41,0
-2,243,40,0
0,244,40,0
0,245,43,0
1,244,45,0
1,247,47,0
-1,249,46,0
-1,249,47,0
-2,248,46,0
-2,247,43,0
-2,246,43,0
0,245,41,0
0,244,42,0
0,245,42,0
0,246,43,0
0,248,44,0
0,248,45,0
-1,246,45,0
-1,247,42,0
-1,244,42,0
-2,246,42,0
-2,243,40,0
0,245,42,0
0,246,44,0
0,247,45,0
-1,247,44,0
-1,246,43,0
-2,246,42,0
-1,245,43,0
0,247,42,0
-1,247,42,0
-1,246,44,0
0,244,44,0
1,243,44,0
1,244,43,0
0,243,43,0
0,244,42,0
-1,245,42,0
-1,247,42,0
-1,249,45,0
-1,249,47,0
-1,250,44,0
0,249,43,0
-1,247,44,0
-1,246,42,0
-1,243,42,0
0,241,40,0
0,241,42,0
0,242,42,0
0,244,43,0
0,247,46,0
-2,249,47,0
-2,251,47,0
-1,250,44,0
-1,246,44,0
-1,246,41,0
0,246,43,0
0,245,42,0
0,246,44,0
1,246,46,0
0,247,44,0
-1,245,43,0
-1,244,42,0
-1,245,42,0
0,244,41,0
0,244,44,0
0,246,42,0
0,246,43,0
0,248,45,0
-1,248,45,0
0,247,43,0
-1,248,43,0
-1,248,44,0
-1,246,44,0
-1,246,41,0
0,245,42,0
-1,245,41,0
0,243,43,0
-1,242,43,0
0,243,41,0
-2,244,41,0
-2,247,43,0
0,246,44,0
0,249,45,0
0,250,46,0
0,250,46,0
-1,250,45,0
0,246,43,0
-1,245,42,0
-1,244,40,0
-1,244,40,0
-2,243,42,0
-3,245,40,0
-1,245,43,0
0,246,44,0
0,247,43,0
1,247,46,0
0,247,44,0
-1,247,44,0
-2,247,44,0
-2,247,43,0
-1,247,43,0
-1,247,42,0
-1,244,40,0
0,245,41,0
0,244,41,0
0,244,43,0
0,244,41,0
0,244,44,0
0,246,44,0
-2,249,44,0
-2,249,44,0
-2,251,46,0
-1,247,42,0
-2,246,42,0
-1,242,39,0
-1,241,40,0
-1,242,42,0
-1,244,43,0
-1,245,45,0
0,247,44,0
-1,248,44,0
0,250,45,0
0,248,45,0
0,247,44,0
0,247,42,0
0,245,42,0
0,245,40,0
-1,244,39,0
-1,245,41,0
-1,244,43,0
0,244,43,0
1,245,45,0
0,246,46,0
0,247,45,0
-2,249,44,0
-1,250,43,0
0,249,42,0
0,248,41,0
0,246,42,0
0,242,41,0
0,242,40,0
-1,241,41,0
-1,242,41,0
-1,244,43,0
0,247,47,0
0,250,46,0
0,249,46,0
0,250,44,0
1,249,44,0
-1,248,43,0
1,248,45,0
-1,243,39,0
-1,241,41,0
-1,241,42,0
-2,242,40,0
0,245,44,0
0,247,46,0
0,248,46,0
-1,248,46,0
0,249,45,0
0,249,46,0
-1,249,41,0
-1,246,43,0
-1,245,40,0
0,243,42,0
0,242,40,0
0,243,43,0
0,244,45,0
0,246,45,0
-1,248,46,0
-1,248,46,0
0,249,45,0
-1,249,43,0
-1,247,43,0
0,246,41,0
0,244,41,0
0,244,42,0
-1,244,44,0
-1,245,45,0
0,246,46,0
-2,247,45,0
-1,246,44,0
0,245,43,0
0,245,40,0
-1,243,39,0
-1,244,40,0
0,246,42,0
0,248,46,0
0,250,47,0
0,251,49,0
-1,251,48,0
0,247,45,0
-2,246,43,0
-2,243,41,0
-1,240,37,0
0,239,40,0
0,239,43,0
1,245,46,0
0,249,51,0
0,254,51,0
-2,253,52,0
-1,250,47,0
-2,248,46,0
-1,245,43,0
0,241,39,0
-1,238,37,0
0,239,38,0
0,243,44,0
0,247,51,0
0,250,51,0
0,250,49,0
